74521,Science and Difference,STS-UY,3204,"This course critically examines the various frameworks through which science operates to construct difference in living populations.  It analyzes the logistics of classification as they pertain to modern empirical science and situates classificatory practices in their historical and cultural contexts. Particular attention is paid to the interplay between scientific research and historical episodes of cultural anxiety concerning the nature and significance of human differences based on race, gender, ethnicity and sexuality. | Prerequisites: EXPOS-UA 1 or EXPOS-UA 4. Notes: Satisfies a HuSS Elective."
74250,INTRODUCTION TO PROGRAMMING IN C,CS-UY,2163,"This course covers programming in C. Topics: The syntax, variables, expressions, working environment, printf and scanf. Function calls and returns. Branching and looping. Relational operators. Bit-wise operators. Boolean expressions. Recursion. Pointers. Data structures: Arrays, structs, lists, stacks, trees, queues. String processing. Low level memory management, dynamic memory allocation. The preprocessor. File processing : fprintf, fscanf, fseek, sscanf. Concurrency, fork, pipe, signal. | Prerequisites: (CS-UY 1114 or CS-UY 1133) and ECE majors or department permission.  For CS majors and CS minors, this course does not count as a CS elective."
233275,Advanced Seminar in Urban Studies,URB-UY,4504,"The Advanced Seminar is a writing- and research-intensive course that will explore in-depth a topic in Technology, Culture, and Society, requiring practice of both writing and research skills.  Topics vary by section; see Albert for detailed topic descriptions. | Prerequisite: EXPOS-1 and one TCS elective course"
73326,GUIDED STD IN CIVIL ENGINEER,CE-GY,6020,
170793,Programming Languages,CS-GY,6373,"This course covers the structures, notations and semantics of programming languages. Topics: Issues of scope, type structure and parameter passing. Control structures, including support for exception handling and concurrency. Abstract data types and object oriented languages. Programming in the large. Implementation issues. Functional, logic programming languages. Examples from a variety of languages. | Prerequisites: Graduate standing and CS-GY 5403."
74299,NEWS ANALYTICS & STRATEGIES,FRE-GY,7261,"The fast-growing field of news analytics requires large databases, fast computation, and robust statistics. This course introduces the tools and techniques of analyzing news, how to quantify textual items based on, for example, positive or negative sentiment, relevance to each stock, and the amount of novelty in the content. Applications to trading strategies are discussed, including both absolute and relative return strategies, and risk management strategies. Students will be exposed to leading software in this cutting-edge space. | Prerequisites: FRE-GY 6153 and FRE-GY 7221 and Graduate Standing"
228690,Problem Solving For Bioinformatics,BI-GY,7663,This course will introduce students to programming in Bioinformatics. The focus will be on object oriented techniques of scripting. Cancer data will be used as examples throughout the course.
234127,INTERACTIVE MEDICAL ROBOTICS,ROB-GY,6423,"In this course, we will investigate the application, functionality, and theoretical aspects of the state-of-the-art interactive robotic technologies in medicine. The focus of the course will be on advanced surgical, and neurorehabilitative robotic systems. Technological aspects, such as instrumentation, actuation, mechanisms, imaging, and signal acquisition, will be introduced. Also, theoretical aspects related to control, dynamics, kinematics, haptics, stability, passivity,  human-robot interaction, teleoperation, machine learning and bio-signal processing will be discussed in the context of medical robotic systems. Students are expected to be fluent in MATLAB and have solid background in at least two of the following four topics: signal processing, dynamics, control, robotics. | Prerequisite: ECE-GY 5223 or ECE-GY 6253 or ME-GY 6703 or ME-GY 6923 or equivalent or department's permission"
212362,Interactive Computer Graphics,CS-UY,4533,"An introduction to the field of computer graphics: displays, image formation, visual perception, images, transformations (viewing and projection), programmable pipelines (vertex and fragment programs), modeling (primitives, polygon meshes, smooth curves and surfaces), animation (keyframing, procedural), rendering and realism (visibility, lighting, shading, shadows, texturing, ray tracing). | Prerequisite for Brooklyn Students: (CS-UY 2134 or CS-UY 1134) and (CS-UY 2124 or CS-UY 1124) (C- or better) and (MA-UY 2034 or MA-UY 3044 or MA-UY 3054) | Prerequisites for CAS Students: CSCI-UA 201 (C- or better) and (MATH-UA 140 or MATH-UA 148) | Prerequisite for Abu Dhabi Students: (ENGR-UH 3510 or CS-UH 1050) (C- or better) and (MATH-UH 1022 or MATH-UH 1023) | Prerequisite for Shanghai Students: CSCI-SHU 210 (C- or better) AND (MATH-SHU 140 or MATH-SHU 141)"
73655,Game Design Studio,DM-GY,6153,"This course guides graduate students through contemporary thought in game
design, development, user testing and deployment. The course will benefit
students interested in research or employment opportunities in game design
or in related fields that require an understanding of human-computer
interaction. This studio provides a foundation understanding of how games
are developed, tested and experienced."
74923,"Human Capital Big Data, Predictive Analytics, & ROI",MG-GY,6373,"This course examines theories and applications of human capital, including its definitions, predictive analyses, and determining its value to the business by leveraging big data.  The course will take a systems view and integrate human capital perspectives, concepts, and methods from economics, finance, psychology and business process re-engineering.  Students will learn statistical methods to build predictive models of human capital and the software tools to conduct predictive analytics with big data.  They will learn how to determine the economic and productivity benefits of human capital and human capital interventions (e.g., monetary and non-monetary rewards, job re-design, engagement, etc.) and how to communicate these benefits to senior management and key stakeholders in support of important organizational decisions. | Prerequisites: Graduate Standing & MG-GY 5050; Corequisite: MG-GY 6123"
170778,Software Engineering I,CS-GY,6063,"The course emphasizes the full software-engineering approach with alternative approaches. Technical emphasis is on requirements, design, development and modeling. Management issues include software cost estimating and project management. Understanding the processes applicable to the software development/integration cycle and maintenance along with technology changes on quality and development activities is highlighted. | Prerequisite: Graduate standing."
229641,Data Center and Cloud Computing,ECE-GY,6363,"Data center and cloud computing are key technologies in building large-scale Internet services. Many service providers rely on data center and cloud computing platforms to provide applications, storage, computation, etc. This course covers the fundamental knowledge of data center and cloud computing and offers hands-on experience. Topics to be discussed include data center and cloud platform architecture, data center network designs, software-defined networks, data center security, traffic engineering, resource management, green data centers, and multi-access edge computing. The course provides a series of labs for students to learn various tools used in data centers and cloud computing. | Prerequisites: ECE-GY 6353 or equivalent course."
73940,Mobile Application Development,DM-UY,4193,"Today's applications are increasingly mobile. This course teaches students how to build mobile apps for Android or iOS devices, as well as how to deploy
them in app stores. The history of mobile computing is also explored. | Prerequisite: DM-UY 2193"
73556,SELECTED TOPICS IN FINANCIAL ENGINEERING,FRE-GY,6901,"Current topics of particular importance in finance and risk engineering are analyzed and discussed. Selected topics are emphasized and provide focus for further study. Examples might include infrastructure and projects finance, international and global finance, economics and finance in developing countries, global finance in a global world, international investment strategies, finance and taxes, among others. | Prerequisites: advanced standing and instructor’s permission."
72729,UNDERGRADUATE RESEARCH IN BIOMOLECULAR SCIENCES,BMS-UY,4924,"The course investigates problems in biomolecular science under faculty supervision. Library research, experimental studies and written reports are required. | Prerequisites: CM-UY 4011 and senior status or adviser’s approval"
73257,TOPICS IN FINANCE AND FINANCIAL MARKETS I,FRE-GY,7801,"Current topics of particular importance in finance and risk engineering are analyzed and discussed. Selected topics are emphasized and provide focus for further study. Examples might include Financial Economics, Macroeconomics and Finance, the Bond market, the securities markets, Derivatives markets, Contract Theory, Credit and Counterparty Risks, Banking Finance and others. | Prerequisites: Graduate standing and instructor’s permission"
73672,Transport II,CBE-UY,3323,"This course establishes fundamental concepts in momentum transfer, fluid mechanics, fluid statics, and their applications in chemical and biomolecular systems. Topics include viscosity, laminar and turbulent fluid flow, macroscopic (integral) balances on finite control volumes of fluids (determination of inflow, outflow quantities), and microscopic (differential) balances on infinitesimal volumes of fluids (determination of fluid velocity profiles and pressure profiles). Students enrolled in this course will learn about Newtonian and non-Newtonian fluids and the concepts of viscosity and stress tensor; understand molecular origins of momentum transport and its macroscopic mathematical description via vector, tensor algebra, and calculus; they will learn how to non dimensionalize and solve the Navier Stokes equations and be able to use geometric and dynamic similarity and dimensionless numbers to solve problems that are of interest to chemical engineers. | Prerequisite: CBE-UY 3313."
73823,History of Aviation & Aviation Technology,STS-UY,2364,"In little more than 100 years, aviation has passed from a ground-hugging flight of less than a minute to high-altitude, supersonic flights that cross continents and oceans. This course surveys the history of aviation and the technological innovations that led to this crucial modern technology. This course also discusses the physics of flight, how increased understanding of aerodynamic principles led to successive aircraft improvements, and the development of new materials and control systems. Although military research drove many technological innovations, this course focuses on the economics and development of commercial aviation, which has changed the world. The course also looks at ultramodern trends in aircraft design and control, including unmanned cruise missiles and aircraft, and new commercial-aircraft designs and production techniques. | Prerequisites: Completion of first year writing requirements. Co-requisites: None. Notes: Satisfies a HuSS elective."
74919,Internship for MS I,CP-GY,9911,"Internship is a supervised, creative experience that provides full-time graduate students with the opportunity to enhance and augment classroom learning experiences in their field of study. The experience culminates in written reports, from the student, to the faculty supervisors as well as written reports from the supervisor. | Prerequisites: Advisor's approval."
229104,Statistics and Mathematics for Bioinformatics,BI-GY,7723,"The online course is aimed at introducing the fundamental concepts from mathematics, probability and statistics, as relevant to bioinformatics and computational biology. Students enroll into this course should have knowledge of Calculus and Discrete Mathematics."
226969,Algebra,MA-UY,4044,"Introduction to abstract algebraic structures, including groups, rings, and fields. Sets and relations. Congruences and unique factorization of integers. Groups, permutation groups, homomorphisms and quotient groups. Rings and quotient rings, Euclidean rings, polynomial rings. Fields, finite extensions. | Prerequisites:  C or better in MA-UY 4614 and (MA-UY 3113, MA-UY 3044 or MA-UY 3054) ; or instructor permission.  Note: Cannot receive credit for both MA-UY 4044 and MA-UY 4054."
73774,ORGANIC CHEMISTRY LABORATORY II,CM-UY,2221,"This laboratory stresses complex preparation, purification, characterization and identification of organic compounds by chemical and physical means. It introduces instrumental methods of analysis and identification. Lab fee required. | Prerequisite: CM-UY 2211, Co/prerequisite: CM-UY 2223."
170859,Electromagnetic Waves,ECE-UY,3604,"Electromagnetic wave propagation in free space and in dielectrics, starting from a consideration of distributed inductance and capacitance on transmission lines. Electromagnetic plane waves are obtained as a special case. Reflection and transmission at discontinuities are discussed for pulsed sources, while impedance transformation and matching are presented for harmonic time dependence. Snell’s law and the reflection and transmission coefficients at dielectric interfaces are derived for obliquely propagation plane waves. Guiding of waves by dielectrics and by metal waveguides is demonstrated. Alternate-week laboratory. Objectives: Establish foundations of electromagnetic wave theory applicable to antennas, transmissions lines and materials; increase appreciation for properties of materials through physical experiments. | Prerequisites for Brooklyn Engineering Students: EE-UY 2024 or EE-UY 2004 (C- or better). | Prerequisites for Abu Dhabi Students: ENGR-AD 214. | Prerequisites for Shanghai Students: EENG-SHU 251 (C- or better). ABET competencies: a, b, c, e, k."
170454,PROJECT MANAGEMENT,MG-GY,8203,"This course focuses on managing technology- based projects, ranging from  individual research and development to large-scale and complex technological  systems. It covers topics such as feasibility and risk analyses, project selection and portfolio optimization, functional and administrative structures, coordination and scheduling of activities, personnel planning, negotiations and contracts, cost estimation, capital budgeting, cost controls and effective matrix management. |  Prerequisite: Adviser’s approval and Graduate Standing"
72435,Electric Energy Conversion Systems,ECE-UY,3824,"Introduction to electric-energy sources, energy-storage devices, energy economics, environmental issues and electrical hazards. Principles of electric power systems transmission and distribution. Basic electromechanical conversion systems pulse and distribution transformers, induction rotating machines. Principles of electric energy conversion, static power supplies, static controllers and electric-power quality. Fundamentals of power management heat-sinks and cooling systems. Alternate-week experiments with basic electrical machines. Objectives: familiarization with energy sources, storage devices and their economical and environmental management; analysis and design of transmission and distribution systems, basic electrical machinery and power electronic converters. | Prerequisite for Brooklyn Engineering Students: EE-UY 2024 or EE-UY 2004 (C- or better). | Prerequisite for Shanghai Students: EENG-SHU 251 (C- or better) | Co-requisite (for all students): EE-UY 3604. ABET competencies: a, b, c, e, g, k."
72366,Management Science,MG-UY,3224,"This course teaches students to create mathematical models of managerial problems. Types of models discussed include linear programming, integer-linear programming, non-linear programming, queuing models, decision-tree models, game-theoretic models, simulation models, inventory models and more. Each model is discussed in the context of the assumptions necessary for modeling and the robustness of the model’s managerial recommendations. | Prerequisites: 8 credits of calculus: MA-UY 1024 or MA-UY 1054 or MA-UY 1324 or an approved equivalent; and MA-UY 1124 or MA-UY 1154 or MA-UY 1424 or an approved equivalent; and MA-UY 2054 or MA-UY 2224 or MA-UY 2212 and MA-UY 2222."
229304,MACHINE LEARNING,ECE-GY,6143,"This course is an introduction to the field of machine learning, covering fundamental techniques for classification, regression, dimensionality reduction, clustering, and model selection. A broad range of algorithms will be covered, such as linear and logistic regression, neural networks, deep learning, support vector machines, tree-based methods, expectation maximization, and principal components analysis. The course will include hands-on exercises with real data from different application areas (e.g. text, audio, images). Students will learn to train and validate machine learning models and analyze their performance.  May not take if student has already completed ECE-UY 4563. | Prerequisite: Graduate status with undergraduate level probability theory"
73645,SPECIAL TOPICS IN MECH ENGR,ME-UY,4983,
213444,Internship for PhD IV,CP-GY,9971,"Internship is a supervised, creative experience that provides full-time graduate students with the opportunity to enhance and augment classroom learning experiences in their field of study. The experience culminates in written reports, from the student, to the faculty supervisors as well as written reports from the supervisor. | Prerequisites: Advisor's approval and CP-GY 9961"
170810,Network Security,CS-GY,6823,"This course begins by covering attacks and threats in computer networks, including network mapping, port scanning, sniffing, DoS, DDoS, reflection attacks, attacks on DNS and leveraging P2P deployments for attacks. The course continues with cryptography topics most relevant to secure networking protocols. Topics covered are block ciphers, stream ciphers, public key cryptography, RSA, Diffie Hellman, certification authorities, digital signatures and message integrity. After surveying basic cryptographic techniques, the course examines several secure networking protocols, including PGP, SSL, IPsec and wireless security protocols. The course examines operational security, including firewalls and intrusion-detection systems. Students read recent research papers on network security and participate in an important lab component that includes packet sniffing, network mapping, firewalls, SSL and IPsec. | Prerequisite: Graduate standing and EL-GY 5363:* Online version available."
212356,Discrete Mathematics,MA-UY,2314,"Logic, proofs, set theory, functions, relations, asymptotic notation, recurrences, modeling computation, graph theory. | Prerequisite: Math Diagnostic Exam or MA-UY 912 or MA-UY 914 (minimum calculus level required) | Prerequisite for Shanghai students: MATH-SHU 110. Note: This course and CS-GY 6003 cannot both be taken for credit."
228211,Introduction to Derivative Securities,FRE-GY,6073,"This course explains in detail various models and methods for pricing and hedging derivatives including: European, American, exotic options, swaps, and convertible bonds. Presentation is done using equity, interest rate, and volatility derivative products. A short introduction to computational methods necessary for pricing derivatives is provided. | Prerequisites: Matriculation into MS Financial Engineering or permission of the department."
73410,Biotechnology and the Pharmaceutical Industry,BT-GY,6013,"The course offers an in-depth look at the modern process of drug development, from the early stage of target identification and generation of lead compounds to modern methods of drug delivery and the role of biotechnology in this complex process. All the key aspects, including preclinical development, clinical trials and regulatory requirements, are covered with considerable contributions from pharmaceutical professionals. Real-life case studies are presented to illustrate critical points in the development process. Major classes of biotech drugs are discussed. Many course lectures are delivered by scientists from the major U.S. pharmaceutical companies. | Prerequisite: Adviser’s approval."
172299,Electricity and Magnetism,PH-UY,3234,"The course covers properties of the electrostatic, magnetostatic and electromagnetic field in vacuum and in material media. Maxwell’s equations with applications to elementary problems. | Prerequisites: PH-UY 2033 and MA-UY 2114."
170856,Fundamentals of Communication Theory,ECE-UY,3404,"The course covers bandpass signal representation and quadrature receivers; noise in communication systems; Digital Modulation Schemes, coherent and noncoherent receivers; coding fundamentals, block and convolutional codes; higher-order modulation schemes, QAM, M-PSK; intersymbol interference and equalization techniques; and carrier and symbol synchronization. Alternate-week computer laboratory projects analyze and design computer packages. The course teaches principles of various modulation and coding techniques and their relative effectiveness under transmission-environments constraints and uses math packages to analyze and simulate communication systems. | Prerequisites for Brooklyn Engineering Students: ECE-UY 3054 (C- or better); computer engineering students may register with instructor’s approval. Co-requisite: ECE-UY 2233 (Note: Abu Dhabi students may waive ECE-UY 2233 co-requisite if they have successfully completed ENGR-AD 195 as a prerequisite) | Prerequisite for Shanghai Students: EENG-SHU 2054 (C- or better) and co-requisite of MA-UY 3012 or ECE-UY 2223. ABET competencies a, c, e, k."
72707,WATER RESOURCES ENGINEERING,CE-UY,3243,"This course provides a detailed overview of water resources engineering, including both analysis and design elements. Topics covered: open-channel flow; pipe networks; reservoir balances; hydrologic techniques; surface water and ground-water supplies; water demand; and development of water resources for multiple purposes. | Prerequisites: CE-UY 2213 or equivalent."
233798,ROBOT VISION,ROB-UY,3203,"Engineering systems are becoming smarter and more autonomous (e.g., construction robots, autonomous trucks/cars, intelligent transportation systems, domestic/warehouse mobile robots, etc.). This means they need to understand both their own ositions/orientations and the surroundings to fulfill their tasks safely, accurately, and efficiently. This requires an intelligent extraction of both geometric and semantic information from sensory input (mainly visual sensors such as cameras/LIDAR). This course introduces basic knowledge of robotic vision, and provides hands-on project experiences of those emerging technologies in the context of intelligent robotic systems: including RGBD data processing for laser scanning, photogrammetric 3D reconstruction of buildings, visual simultaneous localization and mapping for AR/VR, machine learning applications in object recognition/tracking, semantic segmentation, place recognition from images when GPS is unreliable, and so on. Prerequisite: CS-UY 1114 and MA-UY 2034 or equivalents (see Minor in Robotics)"
170915,GUIDED STUDIES IN EE,ECE-UY,372,"Guided study under the guidance of a faculty member of a topic related to Electrical
Engineering. | Prerequisite: Advisor approval."
74768,Introduction of Urban Planning,URB-UY,2064,"Introduction to Urban Planning explores planning precedents (the ""big ideas"") including the City Beautiful movement, Garden Cities, Modernism, and the New Urbanism; examines contemporary planning practices including zoning, transportation-oriented development, citizen participation, affordable housing, and land preservation; and explores ""planning without planners"" including suburban sprawl, self-built shanty towns/slums, and historic preservation. A case study approach will be used for all concepts (including field trips to iconic planned communities in New York City). | Prerequisite(s): Completion of first year writing requirements"
171924,FINANCIAL ANALYSIS FOR TECH MANAGERS,MG-GY,6033,The course will focus upon accounting issues as well as financing and investment functions/decisions of the financial manager as applied to practical real world situations. We will first cover basic concepts of accounting (including cost accounting); as well as basic concepts of finance. Some of the course will involve analysis of actual case studies of real business situations. In the process of analyzing the cases students will be able to apply these accounting and finance concepts to actual business problems and their solutions. | Prerequisite(s):  Graduate Standing
234827,Statistics,MA-GY,6963,"Topics to be covered in this course include various statistical models (sampling model, randomization methods), estimation and margins of error (MLE, confidence intervals, asymptotic theory, efficiency and sufficiency, robustness), likelihood theory (score functions and ratio tests), Bayes theory, decision theory (hypothesis testing, goodness of fit, shrinkage), and finally, an introduction to some common computational methods (bootstrap, Markov Chain-Monte Carlo). | Prerequisites: Undergraduate level proficiency in Linear Algera and Multivariable Calculus. Graduate level proficiency in Probability, at the level of MATH-GA 2901, MA-GY 6813 or ECE-GY 6303."
170492,Managing and Leading in the 21st Century,CE-GY,8703,"Today’s mega projects require the formation of large multidisciplinary teams including engineers, constructors and financial, legal and business experts. Success in this challenging environment requires up-to-date and proven leadership and management skills. This course covers the basic components of management planning, organizing, directing, controlling and decision-making. It defines the engineering and construction team and discusses leadership styles. This course also addresses the management of change, external factors that shape decisions, the development of personal leadership abilities and, ultimately, 21st century leadership requirements. | Prerequisite: Admission to the Exec 21 Program or permission of a Construction Management Program Director."
234612,General Chemistry Laboratory II,CM-UY,1021,"Second half of a two-semester general chemistry laboratory course, covering thermodynamics, kinetics, atomic and molecular structure, chemical bonding, states of matter, chemical equilibrium, acid-base chemistry, organic chemistry, polymeric materials and electrochemistry. It is a required course for all Biomolecular Science (BMS) majors and for all pre-med students. | Prerequisites: CM-UY 1001 or CM-UY 1011; Co-requisites: CM-UY 1023"
73350,SPEC TOPCS IN FIN ENGR,FRE-GY,9733,
72279,Introduction to Cell and Molecular Biology,BMS-UY,1003,"The course covers the fundamentals of biology with emphasis on cell and molecular biology.  The course material includes introduction to biomolecules and bioenergetics, basic organization and functioning of living cells and general principles of genetics and reproduction."
72866,Media Law,DM-GY,7033,"This advanced seminar explores in depth the theoretical and practical aspects of media-communications principles and regulations. Knowledge of media law is crucial for professionals. A full range of models will be explored, from Open Source public license to Digital Rights Management, as well as working definitions of Fair Use and the practical limits of sampling/mixing in different idioms and economic sectors."
224675,Energy Project Financing,ME-GY,6833,"Analysis of current and projected fuel costs, capital costs, maintenance costs, operating and environmental costs, and infrastructure costs of various competing energy systems. A term project providing an in-depth analysis of one candidate system is required. Student teams present the results of their work advocating for their system. A panel of judges will decide which group makes the best case for its system. | Prerequisite: ME-GY 6823"
171061,Digital Signal Processing Laboratory,ECE-GY,6183,"Real-time implementation of algorithms for digital signal processing (DSP) with an emphasis on audio processing. Audio input-output and buffering. Filtering (recursive and non-recursive filters, structures). Fast Fourier transform and windowed spectral analysis. Digital audio effects (delay line, amplitude modulation, reverberation, distortion, phase vocoder). Time-varying and adaptive filters. Students with learn to implement these algorithms for real-time audio processing  in software (e.g., Matlab and Python). | Prerequisites: EE-UY 3054 or equivalent (for undergraduate students) or Graduate Standing."
72954,Statics,ME-UY,2213,"The course covers three-dimensional vector treatment of the static equilibrium of particles and rigid bodies. Topics: Equivalent force and couple systems. Distributed force systems. Static analysis of trusses, frames and machines. Friction, impending motion. Methods of virtual work. | Prerequisite: PH-UY 1013 and MA-UY 1024. Co-requisite: ME-UY 2211."
72848,Polymeric Materials,CBE-UY,4173,"The course examines processing, structure, properties and applications of polymers as engineering materials, including renewable-resource based biopolymers. Topics include fundamentals of processing-morphology/property correlations in materials, basic concepts of viscoelasticity, fracture behavior, and thermal and electrical properties of engineering polymeric materials. | Prerequisite: CBE-UY 3313 and CBE-UY 3223."
73540,Documentary Cinema,DM-UY,3123,"This course provides an overview of documentary film and video history and theory, centered on hands-on production. The course will include readings, workshops, screenings, discussions, assignments, critiques, and technical instruction around documentary and pseudodocumentary forms. | Prerequisite: DM-UY 2263"
226967,Intro to Math Modeling,MA-UY,4444,"Formulation and analysis of mathematical models. Mathematical tools include dimensional analysis, optimization, simulation, probability, and elementary differential equations. Applications to biology, sports, economics, and other areas of science. The necessary mathematical and scientific background will be developed as needed. Students participate in formulating models as well as in analyzing them. | Prerequisites: C or better in MA-UY 2114 or MA-UY 2514 Note: Not open to students who have taken MA-UY 2393."
229767,MATHEMATICS OF FINANCE,MA-UY,4324,"Introduction to the mathematics of finance. Topics include: Linear programming with application pricing and quadratic. Interest rates and present value. Basic probability: random walks, central limit theorem, Brownian motion, lognormal model of stock prices. Black-Scholes theory of options. Dynamic programming with application to portfolio optimization. | Prerequisites: A grade of C+ or better in (MA-UY 2114 or MA-UY 2514) and a grade of C+ or better in (MA-UY 2054 or MA-UY 2224 or MA-UY 2233 or MA-UY 2414 or MA-UY 3014 or MA-UY 3022 or MA-UY 3514 or MA-UY 4114)."
73022,ORGANIZATIONAL BEHAVIOR,MG-GY,6013,"Introduction to theory, research and practice to better understand human behavior in organizations.  Topics include motivation and job satisfaction; decision making; group dynamics; work teams; leadership; communication; power, politics and conflict; organization culture, structure and design; impact of technology; management of work stress; organizational change and development; and career management. Analysis of organizational behavior problems by self assessments, case studies and simulations. | Prerequisite:  Graduate Standing"
232014,DATA ENGINEERING,MG-GY,8411,"This course complements Statistics for Business Analysts, in coordination with Programming for Business Intelligence and Analytics. Through a focus on case studies, students will gain the experience needed for electives in several knowledge areas pertinent to data science. By learning how to structure and organize data for descriptive (unsupervised) and predictive (supervised) modeling, students can take preparation of data for AI out of the lab and into industry."
73798,Sem In Science & Tech Studies,STS-UY,3004,This course considers the current state of the field of Science and Technology Studies. Students are exposed to the range and methods of STS as well as their own place within the field. The course is designed specifically to bring students with different academic backgrounds into contact with each other in a classroom setting. | Prerequisites: One Level 2 STS Cluster HuSS Elective. Corequisites: None. Notes: Satisfies a HuSS Elective.
74073,Software Engineering,CS-UY,4513,"Focusing on software engineering, the course introduces techniques to specify, design, test and document medium and large software systems. Design techniques include information engineering, object orientation and complexity measures. Also covered are testing methods, such as path testing, exhaustive test models and construction of test data. An introduction to software tools and project management techniques is presented. Student projects involve team software development and tracking. | Prerequisites: Juniors or higher majoring in Computer Science, Computer Engineering or Electrical and Computer Engineering. Co-requisite: CS-UY 3224"
233070,Geomatics and GIS Application in Civil and Environmental Engineering,CE-GY,7733,"The course covers the principles of Geographic Information Systems and the system's applications in Civil and Environmental Engineering. Topics covered include system structure, data capture, data processing, data analysis, presentation and reports. Coordinate systems, map projections, remote sensing, and GPS-GIS integrations will be taught. Infrastructure planning, construction management, earthwork machine control, highway rehabilitations, structure deformation and EIA will be presented. | Prerequisite: Graduate Standing or Departmental Permission"
74917,Internship for BS I,CP-UY,2011,"Internship is a supervised, creative experience that provides full-time undergraduate students with the opportunity to enhance and augment classroom learning experiences in their field of study. The experience culminates in written reports, from the student, to the faculty supervisors as well as written reports from the supervisor. | Prerequisites: Advisor's approval"
170833,MS THESIS IN COMPUTER SCIENCE,CS-GY,997X,"Exceptional students may elect to write a master’s thesis for which no more than 6 credits may be earned toward the degree. Such research should demonstrate adequately the student’s proficiency in the subject material. Also required: oral thesis defense before at least three professors, plus a formal, bound thesis volume. Thesis registration must be continuous. | Prerequisites: Graduate status and satisfactory grades in prescribed courses."
73397,Senior Project in Physics,PH-UY,4904,"In the project’s concluding phase, senior physics students or group of students work with a faculty member (and possibly graduate students) to solve an advanced problem in interdisciplinary physics. The conclusion of the project is a written report and an oral presentation made to the supervising faculty. | Prerequisite: PH-UY 4902"
212366,Penetration Testing and Vulnerability Analysis,CS-UY,4773,"The course will start off with an in-depth review of the exploitation mitigations introduced in modern operating systems. The instructors will demonstrate their limitations through simple examples and gradually develop the basic exploitation techniques into more complicated methods applicable to real-world exploitation. Unlike most other exploitation courses, we will focus on approaching exploitation as a creative problem-solving process rather than an exercise of applying cookbook techniques to common types of vulnerabilities. Most of the course will focus on the hands-on application of the material through exercises and leading the students through the development of reliable exploits for recently patched vulnerabilities in widely used software. | Prerequisites for Brooklyn Engineering Students: CS-UY 3933 and (CS-UY 2134 or CS-UY 1134) and (CS-UY 2124 or CS-UY 1124) (C- or better).  | Prerequisites for CAS Students: CS-UY 3933 and CSCI-UA 201. | Prerequisites for Abu Dhabi Students: CS-UY 3933 and CS-AD 103"
70008,"Money, Banking and Financial Markets",FRE-GY,6031,"Studies how the interactions among money, the financial system and the economy determine interest rates and asset returns. It utilizes a consistent approach based in economics to explain the role of the financial system in matching savers and borrowers and in providing risk-sharing, liquidity and information services in efficient financial markets. Students study why and how financial markets and financial instruments evolve as a function of transactions and information costs, adverse selection and moral hazard problems, and summarize economic arguments for and against regulation. Finally, they examine the money supply process and monetary policy, in particular the link between monetary authorities and the macro-economy through a transmission mechanism involving banks and the non-financial public. |  Prerequisite: Matriculation into a graduate program sponsored by the Department of Finance & Risk Engineering, or permission of Department"
72350,Project Management,MG-UY,3002,"This course provides students with practical and best-practice project management theory, concepts and (hands-on) practical experience so that they may contribute effectively to and lead multicultural team projects framed for the new global economy. The practical component includes a team-based project that spans the duration of the course."
73526,Guided Studies in Physics,PH-UY,3802,These guided studies courses in physics are supervised by staff member. | Prerequisites: Physics adviser approval. (Course may be repeated for additional credit.)
74627,ADVANCED VALUATION THEORY,FRE-GY,6273,"This course provides students with corporate finance theory and analytical skills essential to financial decision-making.  It helps students develop a framework that is useful for understanding a broad range of major corporate financial policies and equips students with tools and techniques useful for evaluationg firms and assessing a business' investment and financial policies.  Topics will include: discount cash flow models, financial statement analysis, valuations, capital budgeting analysis, capital structure, cost of capital, dividend policies, initial public offerings, and corporate governance.  | Prerequisites: FRE-GY 6103 and FRE-GY 6003"
229224,Capstone Project II,URB-UY,4022,"The capstone is a project course that presents SUE students with an opportunity to translate previous coursework into an applied research project. This is a real-world based course in which students identify, research, and propose solutions to a multidisciplinary urban issue.  The field research will be supported by library and on-line research and will culminate in a written report and an oral presentation.  Can not take if already taken URB-UY 4024. | Prerequisite: URB-UY 2044 and URB-UY 4012"
170608,General Chemistry II,CM-UY,1023,"Second half of a two-semester general chemistry course, covering chemical equations, stoichiometry, thermochemistry, properties of gases, atomic structure, periodic table, chemical bonding and molecular structure.  It is a required course for all Biomolecular Science (BMS) majors and for all pre-med students. | Prerequisite: CM-UY 1013 or CM-UY 1003. Corequisite: EX-UY 1."
74161,BS THESIS IN BUSINESS & TECH MANAGEMENT,MG-UY,4904,"BTM students who earn an overall 3.0 GPA and a 3.4 GPA or better in technology management courses through their junior year of study qualify for an optional thesis. They are advised to meet with the TM & I Dept. Head or BTM Program Director in advance of completing their junior year. Before registering for the BTM Thesis, the student must find a Technology Management and Innovation Department faculty member agreeing to serve as thesis advisor and then receive the TM & I Dept. Head’s approval in writing before proceeding. BTM Thesis students are permitted to replace either the Honor's Capstone Project I MG-UY 4514 or Honor's Capstone Project II MG-UY 4524 with MG-UY 4904. This course cannot be repeated."
